id,id_parcelle,date_image,ndvi_moyen,ndvi_median,ndvi_min,ndvi_max,ndvi_std,source
115,1,2025-11-28,0.7365773601567265,0.7616865360451531,-0.6279809220985691,0.9457436856875585,0.15962190066236034,GEE
116,1,2025-11-28,0.7418987455479543,0.7695702276026298,-0.7162393162393162,0.949064130101258,0.16328288904565638,GEE
117,1,2025-12-01,0.7584670224989346,0.785077613066905,-0.7563451776649747,0.9587432561091717,0.16283246256031547,GEE
118,1,2025-12-01,0.7574693727222537,0.7851023185247823,-0.7650429799426934,0.9561487130600572,0.16288256690366623,GEE
119,1,2025-12-05,0.7309170313738637,0.7538845849008449,-0.7588357588357588,0.9335076578259246,0.15275622656315174,GEE
120,1,2025-12-06,0.7514855957834178,0.7772505428972049,-0.660952380952381,0.9424372320881813,0.15518747542414812,GEE
121,1,2025-12-06,0.7576396362587273,0.7851659485144237,-0.7341513292433538,0.9502845163222522,0.15888572650727328,GEE
122,1,2025-12-08,0.7270061388998601,0.7460502046252485,-0.5841584158415841,0.9332599926659333,0.14699213175508327,GEE
123,1,2025-12-08,0.7335317748940879,0.7539502038500121,-0.6962025316455697,0.9365609348914858,0.15164235984875582,GEE
124,1,2025-12-08,0.7476847048130681,0.769498170083825,-0.6550580431177446,0.9362651370299554,0.15445126217502816,GEE
125,1,2025-12-18,0.7493611947369833,0.7694809280419665,-0.7196765498652291,0.9421440726035167,0.15355066455572755,GEE
126,1,2025-12-18,0.7529458349652148,0.7772221323422168,-0.6222760290556901,0.9407995117485505,0.15293558186732198,GEE
127,1,2025-12-18,0.7520990627067359,0.7773294193681421,-0.5896805896805897,0.9384429692214846,0.15288616190266227,GEE
128,1,2026-01-12,0.7717682062674496,0.7931076762968587,-0.690566037735849,0.9436865021770682,0.14134816830624422,GEE
129,1,2026-01-12,0.7699653331541025,0.7851518949892528,-0.6911196911196911,0.9454385450278674,0.1410149989811891,GEE
130,1,2026-02-16,0.6519694234081651,0.6601584597832537,-0.5548780487804879,0.9502824858757062,0.15371851784977617,GEE
131,1,2026-02-16,,,,,,GEE
132,1,2026-02-16,0.66274831834672,0.6758819813554484,-1.0,0.9765189316113884,0.16595124849290951,GEE
133,1,2026-02-16,0.6615198525295972,0.6757080406721431,-1.0,0.9725787631271878,0.16613127158029126,GEE
134,1,2026-02-21,0.6734471313338836,0.6836237379010559,-0.9538461538461539,0.9515492957746479,0.14651290571296002,GEE
135,1,2026-02-21,0.6703048991874914,0.6836557645415735,-0.759493670886076,0.9500717360114778,0.14387794238459858,GEE
136,1,2026-02-24,0.6663936762079107,0.6777760570454955,-0.008620689655172414,0.9139194139194139,0.13842709711290566,GEE
137,1,2026-02-24,0.6701926731759031,0.6837009230721567,-0.13253012048192772,0.9229583975346687,0.14047990878246788,GEE
138,1,2026-03-11,0.696613119761522,0.7148396364324803,-0.8793650793650793,1.0,0.15211542700986552,GEE
139,1,2026-03-11,0.6958739419711059,0.7148079954434784,-0.865546218487395,1.0,0.15207030323719628,GEE
140,1,2026-03-13,0.6738340787886836,0.6913607591958478,-0.18652849740932642,0.8846153846153846,0.11921865234524266,GEE
141,1,2026-03-13,0.674165155853967,0.691422905326001,-0.22302158273381295,0.8903611327617563,0.11995339742977,GEE
142,1,2026-03-16,0.7018193645011106,0.7147792038189857,-0.5899581589958159,0.9325332468374959,0.13710572954264252,GEE
143,1,2026-03-16,0.7022361878765878,0.7149867751836891,-0.6371681415929203,0.9333133072994894,0.13938545721517126,GEE
144,1,2026-03-18,0.684514624275044,0.6973146929084705,0.11572700296735905,0.8847858197932054,0.10304090729413012,GEE
145,1,2026-03-18,0.6847246419124012,0.6972918344029669,0.07105263157894737,0.8871921182266009,0.10357237440567235,GEE
146,1,2026-03-18,0.6868181280373022,0.6972629076660856,0.1457725947521866,0.8798090424038192,0.1065414988503174,GEE
147,1,2026-03-18,0.6861819242690984,0.6972463071529835,0.14327062228654125,0.8798090424038192,0.1064685539787987,GEE
148,1,2026-03-28,0.7000978990586273,0.7149822778055287,-0.2749003984063745,0.8932093023255814,0.11439396109205258,GEE
149,1,2026-03-28,0.7009995596381381,0.7226519448382115,-0.39080459770114945,0.8986311505734369,0.11734466118302943,GEE
150,1,2026-03-28,0.7158087664444057,0.7382803144174453,-0.09554140127388536,0.9085445518683042,0.1161661273005376,GEE
151,1,2026-03-28,0.7158060322247904,0.7305569947777101,-0.17326732673267325,0.9101274312541918,0.11701279865998816,GEE
152,1,2026-03-31,0.7123200296928143,0.7382594796610348,-0.5011990407673861,0.9139896373056995,0.1351000971157513,GEE
153,1,2026-03-31,0.7125066114796734,0.7383686740183338,-0.5414634146341464,0.9172774869109948,0.13644748842055263,GEE
154,1,2026-04-02,0.6879981155039837,0.7071388896155515,-0.3370165745856354,0.8890492885130955,0.12260033221930287,GEE
155,1,2026-04-02,0.68906771183139,0.7147913880594126,-0.43125,0.8899462143152669,0.12535467717386306,GEE
156,1,2026-04-04,0.6792520600137482,0.699262701975324,-0.41252699784017277,0.8936324167872648,0.1240156174890945,GEE
157,1,2026-04-04,0.6813340439121226,0.7070318872618333,-0.6299559471365639,0.8973113616652212,0.13061229854030876,GEE
158,1,2026-04-05,0.6938998937809024,0.7147034298935724,-0.2033898305084746,0.8943862987630827,0.12224030257510533,GEE
159,1,2026-04-05,0.6931154856245785,0.7148555086420079,-0.20812182741116753,0.8944539457610554,0.12225213842415,GEE
160,1,2026-04-15,0.7323807684299626,0.7538450539511748,-0.8987341772151899,0.9269622954707137,0.1411807510424664,GEE
161,1,2026-04-15,0.731669213342961,0.7539297227317295,-0.9041916167664671,0.9288574793875147,0.141244936178099,GEE
162,1,2026-04-17,0.6504000602296794,0.658200317899829,0.09399358092618065,0.8489851150202977,0.09328262426942315,GEE
163,1,2026-04-20,0.702961482779318,0.7168289858669065,0.20624437105974183,0.8544542032622334,0.08703503585846428,GEE
164,1,2026-04-25,0.7399354894275724,0.7695935461785275,-1.0,0.9528959384763278,0.15562826622670292,GEE
